#,0p0,0p2,0p3,0p5,0p7,1p0,1p5,2p0,2p5,3p0,5p0,10p0
#Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance
,250,0.23363,0.21399,0.21232,0.21196,0.21348,0.21476,0.21283,0.21646,0.22762,0.21267,0.22708,0.22104
,251,0.23177,0.21224,0.21063,0.21026,0.21174,0.21305,0.21108,0.21468,0.22567,0.21086,0.22522,0.219109,
252,0.23118,0.21179,0.21014,0.20977,0.21126,0.21257,0.21059,0.21415,0.22501,0.21032,0.22463,0.21857,
253,0.23091,0.21158,0.20994,0.20956,0.21106,0.21235,0.21035,0.21388,0.22467,0.21006,0.22435,0.21824,
254,0.23029,0.21102,0.2094,0.209,0.2105,0.21179,0.20977,0.21327,0.22397,0.20945,0.22373,0.21757,
# test comment
,255,0.22975,0.21054,0.20893,0.20855,0.21003,0.21133,0.20932,0.21277,0.22335,0.20897,0.2232,0.21702,
256,0.22997,0.21081,0.2092,0.20881,0.21033,0.21162,0.20959,0.21303,0.22355,0.20926,0.22347,0.21727,
257,0.23151,0.2123,0.21072,0.21034,0.21186,0.21313,0.21112,0.21452,0.22501,0.21079,0.22501,0.21873,
258,0.23436,0.21505,0.21349,0.21309,0.21462,0.21588,0.21388,0.21726,0.22776,0.21356,0.22781,0.22144
259,0.23682,0.21741,0.21589,0.21549,0.21701,0.21827,0.21626,0.21959,0.23014,0.21596,0.23023,0.22373
260,0.23787,0.21845,0.21699,0.21657,0.2181,0.21931,0.21734,0.22063,0.23114,0.21704,0.23127,0.22473
261,0.23865,0.21924,0.21774,0.21732,0.21886,0.2201,0.21811,0.22139,0.23186,0.21784,0.23203,0.22548
262,0.23983,0.2204,0.21893,0.21851,0.22006,0.22132,0.2193,0.22257,0.23302,0.21907,0.23323,0.22666
263,0.24136,0.22183,0.22042,0.22,0.22158,0.22279,0.2208,0.22405,0.23447,0.22059,0.23473,0.22813
264,0.24455,0.22492,0.22353,0.22312,0.22468,0.2259,0.22393,0.22715,0.2376,0.22374,0.23787,0.23119
265,0.24801,0.22825,0.22691,0.2265,0.22808,0.22925,0.2273,0.23047,0.24097,0.22712,0.24126,0.23448
266,0.24975,0.22994,0.22861,0.22816,0.22975,0.23093,0.22898,0.23213,0.24265,0.22884,0.24293,0.23613
267,0.25123,0.23139,0.23004,0.22959,0.23119,0.23238,0.2304,0.23357,0.24407,0.23029,0.24436,0.23755
268,0.25399,0.23403,0.23273,0.23227,0.2339,0.23506,0.23308,0.23622,0.24677,0.23298,0.24703,0.24016
269,0.25621,0.23612,0.23488,0.23438,0.23604,0.23717,0.23521,0.23832,0.24887,0.23511,0.24915,0.24226
270,0.25725,0.23712,0.23592,0.23543,0.23705,0.23824,0.23626,0.23934,0.2499,0.23621,0.2502,0.24333
271,0.25852,0.23836,0.23716,0.23671,0.23832,0.23946,0.23751,0.24055,0.25113,0.23745,0.25142,0.24451
272,0.26049,0.24022,0.23906,0.23858,0.2402,0.24131,0.23936,0.24239,0.25295,0.2393,0.25323,0.24629
273,0.26261,0.24222,0.2411,0.2406,0.24226,0.24332,0.24139,0.24434,0.25498,0.24132,0.25524,0.24824
274,0.26436,0.24394,0.24277,0.24229,0.24393,0.24499,0.24303,0.24598,0.25661,0.24296,0.25683,0.2498
275,0.26547,0.24499,0.24384,0.24334,0.24497,0.24605,0.24408,0.247,0.25757,0.244,0.25781,0.25076
276,0.26598,0.24551,0.2444,0.24388,0.24556,0.24658,0.24462,0.24751,0.25806,0.24453,0.25832,0.25127
277,0.26614,0.24558,0.24451,0.24398,0.24563,0.24667,0.24469,0.24757,0.25813,0.2446,0.25841,0.25138
278,0.26578,0.24526,0.24421,0.24368,0.2453,0.24635,0.24438,0.24723,0.25769,0.24428,0.25803,0.25106
279,0.26448,0.24398,0.24293,0.24242,0.24404,0.24506,0.2431,0.24595,0.25639,0.243,0.25677,0.24987
280,0.2621,0.24174,0.24065,0.24015,0.24175,0.24282,0.24083,0.24366,0.25397,0.24071,0.25438,0.24759
281,0.25919,0.23893,0.23783,0.23732,0.23896,0.24003,0.23803,0.24084,0.25104,0.23789,0.25149,0.24482
282,0.25624,0.23613,0.23504,0.23452,0.23617,0.23725,0.23525,0.23808,0.24816,0.23512,0.24868,0.24211
283,0.25319,0.2332,0.23214,0.23161,0.23324,0.23435,0.23235,0.23517,0.24518,0.23225,0.24579,0.23937
284,0.2488,0.22898,0.22791,0.22743,0.22902,0.23018,0.22822,0.23105,0.24093,0.22817,0.24168,0.23548
285,0.24185,0.22233,0.22125,0.2208,0.2224,0.22361,0.22168,0.22454,0.23427,0.22167,0.2352,0.22931
286,0.23296,0.21381,0.21271,0.21229,0.2139,0.21514,0.21321,0.2161,0.22558,0.21328,0.2267,0.22118
287,0.2235,0.20478,0.20362,0.20325,0.20485,0.20615,0.20426,0.20714,0.21636,0.20432,0.2176,0.21245
288,0.2152,0.19686,0.19568,0.19534,0.1969,0.19828,0.19635,0.19925,0.20822,0.19642,0.20954,0.2047
289,0.20873,0.1907,0.1895,0.18915,0.19072,0.19211,0.19016,0.19308,0.20179,0.19023,0.20317,0.19853
290,0.20295,0.18517,0.18392,0.18361,0.18515,0.18657,0.18463,0.18752,0.19605,0.18467,0.19749,0.19298
291,0.19529,0.17783,0.17657,0.17626,0.17778,0.17928,0.17729,0.18021,0.18851,0.17733,0.19003,0.18576
292,0.18515,0.16816,0.16688,0.16658,0.16812,0.16964,0.16768,0.17059,0.17859,0.16773,0.18024,0.17629
293,0.17449,0.15792,0.1566,0.15637,0.15787,0.15947,0.15754,0.16048,0.16822,0.15759,0.17,0.16642
294,0.16497,0.14884,0.14746,0.14727,0.14877,0.15045,0.14851,0.15148,0.159,0.14862,0.1609,0.15767
295,0.15743,0.1416,0.14026,0.14009,0.14156,0.1433,0.14137,0.14436,0.15164,0.14151,0.15366,0.15074
296,0.15142,0.13592,0.13457,0.1344,0.13586,0.13767,0.13575,0.13877,0.14586,0.13595,0.14799,0.14532
297,0.14659,0.13126,0.12988,0.12974,0.13122,0.13305,0.13114,0.13416,0.14115,0.13136,0.14338,0.1409
298,0.14236,0.12721,0.12586,0.12575,0.1272,0.12907,0.12719,0.13019,0.13702,0.12742,0.13933,0.13704
299,0.13833,0.12346,0.12205,0.12197,0.12344,0.12531,0.12343,0.12648,0.13315,0.12372,0.13553,0.13342
300,0.13463,0.11986,0.11848,0.11841,0.11986,0.12178,0.11988,0.12292,0.12948,0.12019,0.13194,0.12999
301,0.1311,0.11651,0.11511,0.11505,0.11649,0.11842,0.11654,0.11958,0.126,0.11684,0.12851,0.1267
302,0.12785,0.11344,0.11204,0.11198,0.11342,0.11536,0.11348,0.11651,0.12283,0.11379,0.12538,0.12369
303,0.12504,0.11077,0.10937,0.10932,0.11073,0.11268,0.11081,0.11383,0.12002,0.1111,0.12258,0.12102
304,0.12283,0.10868,0.10725,0.10722,0.10864,0.11058,0.10871,0.1117,0.11778,0.10898,0.12036,0.11887
305,0.1212,0.10714,0.10574,0.10571,0.10712,0.10907,0.10718,0.11017,0.11613,0.10743,0.11873,0.11729
306,0.12016,0.10616,0.10475,0.10471,0.10611,0.10808,0.10617,0.10915,0.11501,0.10638,0.11759,0.1162
307,0.11969,0.1057,0.10429,0.10424,0.10565,0.1076,0.1057,0.10865,0.11444,0.10588,0.11701,0.11563
308,0.1197,0.10577,0.10439,0.10431,0.10571,0.10765,0.10575,0.10865,0.11438,0.1059,0.11693,0.11553
309,0.12016,0.10623,0.10485,0.10477,0.10617,0.10807,0.10616,0.10902,0.1147,0.10626,0.11721,0.11579
310,0.12099,0.10702,0.10568,0.10559,0.10697,0.10886,0.10693,0.10978,0.11541,0.10699,0.11788,0.11641
311,0.12212,0.10816,0.10683,0.10673,0.10811,0.10998,0.10803,0.11084,0.11642,0.10804,0.11882,0.11729
312,0.1236,0.10959,0.10828,0.10815,0.1095,0.11136,0.10941,0.11216,0.1177,0.10934,0.12005,0.11843
313,0.12533,0.11126,0.10995,0.10981,0.11114,0.11298,0.111,0.11371,0.11924,0.1109,0.12152,0.1198
314,0.12731,0.11321,0.11189,0.11174,0.11309,0.11488,0.1129,0.11555,0.12102,0.11271,0.12324,0.12142
315,0.12951,0.1153,0.11404,0.11385,0.1152,0.11695,0.11493,0.11754,0.12299,0.11467,0.12513,0.12318
316,0.13187,0.11759,0.11635,0.11615,0.11748,0.11919,0.11715,0.11971,0.12515,0.11685,0.12721,0.12512
317,0.13448,0.12016,0.11891,0.11869,0.12,0.12169,0.11963,0.12214,0.12756,0.11923,0.12953,0.12731
318,0.13724,0.1228,0.12159,0.12131,0.12263,0.12429,0.12219,0.12467,0.13004,0.12173,0.13193,0.12956
319,0.14015,0.12559,0.12438,0.1241,0.12543,0.12703,0.12491,0.12733,0.13273,0.12437,0.13452,0.13202
320,0.14315,0.12846,0.12729,0.12699,0.12828,0.12984,0.12772,0.13008,0.13548,0.1271,0.13719,0.13454
321,0.14634,0.13156,0.13042,0.13008,0.13136,0.13291,0.13074,0.13307,0.13843,0.13008,0.14005,0.13724
322,0.14956,0.13471,0.13358,0.13323,0.13452,0.13601,0.13383,0.13609,0.14147,0.1331,0.143,0.14005
323,0.15299,0.13798,0.13687,0.13649,0.13778,0.1392,0.13701,0.13923,0.14464,0.13621,0.14608,0.14298
324,0.15648,0.14132,0.14026,0.13984,0.14112,0.1425,0.14031,0.14246,0.14786,0.13942,0.14923,0.14595
325,0.16005,0.14482,0.14375,0.14335,0.14461,0.14595,0.14372,0.14585,0.15124,0.14277,0.15252,0.1491
326,0.16374,0.14834,0.14728,0.14684,0.14808,0.14941,0.14715,0.14924,0.15466,0.14615,0.15587,0.15227
327,0.16753,0.15202,0.15101,0.15053,0.15179,0.15303,0.15079,0.15279,0.15824,0.14974,0.15936,0.15562
328,0.17134,0.1557,0.15468,0.15419,0.15547,0.15665,0.15438,0.15636,0.16185,0.15327,0.16287,0.15897
329,0.17533,0.15957,0.15859,0.15805,0.15932,0.16047,0.15818,0.16009,0.16558,0.15696,0.16652,0.16246
330,0.17933,0.16338,0.16244,0.16187,0.16312,0.16422,0.16193,0.16379,0.16934,0.16067,0.1702,0.16597
331,0.18334,0.16726,0.16632,0.16574,0.16698,0.16804,0.16571,0.16753,0.17315,0.16439,0.17393,0.16952
332,0.18746,0.17125,0.17034,0.16972,0.17097,0.17197,0.1696,0.17137,0.177,0.16822,0.1777,0.17311
333,0.19161,0.17523,0.17437,0.17372,0.17496,0.17589,0.17353,0.17524,0.1809,0.17207,0.18151,0.17676
334,0.19574,0.17922,0.17835,0.1777,0.17893,0.17982,0.17742,0.1791,0.18481,0.17589,0.18534,0.18041
335,0.19998,0.18331,0.18247,0.18177,0.183,0.18384,0.18142,0.18304,0.18878,0.17983,0.18921,0.18413
336,0.20414,0.1873,0.1865,0.18577,0.18694,0.18773,0.18533,0.1869,0.19272,0.18366,0.19308,0.18782
337,0.20837,0.19141,0.1906,0.18988,0.19105,0.19176,0.18932,0.19086,0.19675,0.18759,0.19702,0.1916
338,0.21258,0.19542,0.19467,0.19388,0.19507,0.19573,0.19329,0.19476,0.20071,0.19149,0.20091,0.19532
339,0.21679,0.19952,0.19876,0.19797,0.19914,0.19976,0.19733,0.19872,0.20474,0.19546,0.20485,0.1991
340,0.22104,0.20363,0.20287,0.20207,0.20325,0.20382,0.20136,0.20272,0.20876,0.19942,0.2088,0.20288
341,0.22543,0.20783,0.20713,0.20627,0.20744,0.20795,0.20546,0.20677,0.2129,0.20348,0.21288,0.20679
342,0.22977,0.21198,0.2113,0.21042,0.21157,0.21207,0.20952,0.21083,0.21703,0.2075,0.21694,0.21071
343,0.23395,0.21603,0.21537,0.21444,0.21561,0.21602,0.2135,0.21474,0.22102,0.21139,0.22088,0.21447
344,0.23828,0.22014,0.21956,0.21857,0.21973,0.22008,0.21755,0.21871,0.2251,0.21536,0.2249,0.21831
345,0.24257,0.2243,0.22366,0.22271,0.22385,0.22416,0.2216,0.22274,0.2292,0.21935,0.22896,0.22219
346,0.24691,0.22842,0.22785,0.22689,0.22798,0.22824,0.22565,0.22676,0.23333,0.22339,0.23301,0.22608
347,0.2512,0.23258,0.23202,0.23099,0.23211,0.23232,0.22971,0.23075,0.2374,0.22737,0.23702,0.22997
348,0.25549,0.23668,0.23612,0.2351,0.23624,0.23639,0.23376,0.23476,0.24149,0.23133,0.24106,0.23384
349,0.25981,0.24082,0.24031,0.23923,0.24036,0.24046,0.23784,0.23878,0.2456,0.23533,0.24511,0.23773
350,0.26411,0.24495,0.24445,0.24333,0.2444,0.24449,0.24184,0.24275,0.24968,0.23932,0.24916,0.24162
351,0.26822,0.24898,0.24846,0.24732,0.24841,0.24844,0.24581,0.24667,0.25368,0.24322,0.25312,0.24549
352,0.2724,0.25292,0.25244,0.25133,0.25234,0.25233,0.24963,0.25053,0.25772,0.24703,0.25714,0.24933
353,0.27642,0.2568,0.25638,0.25513,0.2562,0.25618,0.25348,0.25427,0.26153,0.25083,0.26097,0.25305
354,0.2804,0.26061,0.2602,0.25903,0.2601,0.26,0.25727,0.25808,0.26547,0.25464,0.2649,0.25687
355,0.28428,0.26425,0.26393,0.26268,0.26378,0.26359,0.26091,0.26167,0.26924,0.25825,0.26865,0.26056
356,0.288,0.26778,0.26744,0.26619,0.26726,0.26704,0.26439,0.26511,0.27286,0.2617,0.27231,0.26417
357,0.29227,0.27197,0.2715,0.27031,0.27135,0.27116,0.26844,0.26918,0.2768,0.2657,0.27624,0.26833
358,0.29681,0.27602,0.27557,0.27432,0.27546,0.27528,0.27248,0.27324,0.28067,0.26963,0.28041,0.27276
359,0.30102,0.27967,0.27921,0.27799,0.27915,0.27909,0.27613,0.27706,0.28444,0.27323,0.2844,0.27712
360,0.3053,0.28366,0.28312,0.28199,0.28322,0.28325,0.28004,0.28108,0.2883,0.27696,0.28775,0.28081
361,0.30922,0.28703,0.28687,0.28562,0.28698,0.28714,0.28371,0.28487,0.2918,0.28051,0.29048,0.28332
362,0.31155,0.2896,0.28954,0.28827,0.28973,0.29003,0.28638,0.28759,0.29451,0.2833,0.29225,0.28451
363,0.31407,0.29277,0.29257,0.29131,0.29265,0.29293,0.28937,0.29038,0.29756,0.28649,0.29451,0.28607
364,0.31702,0.29575,0.29555,0.29419,0.29525,0.29526,0.29229,0.29297,0.3011,0.28981,0.2982,0.28912
365,0.31973,0.29858,0.29834,0.29691,0.29786,0.29747,0.29503,0.29555,0.3051,0.2929,0.30323,0.29369
366,0.32319,0.3021,0.30174,0.30032,0.30122,0.30046,0.29831,0.29876,0.30935,0.29614,0.30907,0.29929
367,0.32733,0.30589,0.30562,0.30414,0.30509,0.30411,0.30209,0.30225,0.3131,0.29969,0.31408,0.3043
368,0.33289,0.31097,0.31082,0.30929,0.31026,0.30927,0.30711,0.30735,0.31784,0.30447,0.31922,0.30943
369,0.33897,0.31673,0.31651,0.31511,0.31599,0.31523,0.31271,0.31308,0.32318,0.30987,0.32391,0.31424
370,0.34532,0.32265,0.32253,0.32104,0.322,0.32114,0.31856,0.3188,0.32879,0.31553,0.32877,0.31902
371,0.35199,0.32913,0.32904,0.32745,0.32839,0.32748,0.32482,0.32512,0.33504,0.32166,0.33478,0.32481
372,0.35935,0.336,0.33585,0.33431,0.33526,0.3343,0.33153,0.33186,0.34191,0.32819,0.34145,0.33122
373,0.36756,0.34405,0.34398,0.34233,0.34323,0.34218,0.33926,0.33934,0.34956,0.33577,0.34882,0.33828
374,0.37627,0.35238,0.35243,0.35066,0.35158,0.35039,0.34749,0.34743,0.35777,0.34376,0.35685,0.34593
375,0.38568,0.36148,0.36144,0.35966,0.36052,0.35924,0.35634,0.35622,0.36666,0.35228,0.36549,0.35432
376,0.3958,0.37091,0.3709,0.36903,0.36986,0.36841,0.3654,0.36512,0.37594,0.3613,0.37453,0.36292
377,0.40667,0.38141,0.38138,0.37942,0.38026,0.37885,0.37562,0.37533,0.38633,0.37145,0.3847,0.37262
378,0.41856,0.39298,0.39306,0.39107,0.39181,0.39011,0.38684,0.38652,0.39756,0.38241,0.3957,0.3832
379,0.43143,0.40525,0.40538,0.4032,0.40388,0.40195,0.39875,0.39825,0.40967,0.39411,0.40749,0.39449
380,0.44361,0.41742,0.41745,0.41526,0.41593,0.414,0.4106,0.41,0.42137,0.40586,0.41901,0.40559
381,0.46387,0.43709,0.43742,0.43488,0.43548,0.43346,0.43,0.42911,0.44045,0.4245,0.43771,0.4235
382,0.48388,0.45676,0.45723,0.45461,0.45506,0.45287,0.44927,0.44817,0.45935,0.44331,0.45612,0.44123
383,0.49976,0.47231,0.47256,0.46985,0.47027,0.46806,0.46436,0.46289,0.47473,0.45805,0.47121,0.45549
384,0.51752,0.48936,0.48995,0.48711,0.48754,0.48485,0.48091,0.47949,0.49113,0.47426,0.48712,0.47083
385,0.53607,0.50779,0.50845,0.50536,0.50574,0.50289,0.49895,0.49722,0.50886,0.49189,0.50435,0.48736
386,0.55527,0.52691,0.5272,0.5239,0.52455,0.52157,0.51729,0.51546,0.52682,0.5099,0.52203,0.50432
387,0.57563,0.5463,0.54693,0.5438,0.54393,0.54047,0.53636,0.53404,0.54556,0.52818,0.53984,0.52159
388,0.59665,0.56755,0.56795,0.5643,0.56484,0.56102,0.55647,0.554,0.56542,0.54787,0.5592,0.54005
389,0.61748,0.58874,0.58887,0.58551,0.58567,0.5821,0.57689,0.57443,0.58571,0.56783,0.57872,0.5587
390,0.64021,0.61031,0.61123,0.60738,0.6074,0.60311,0.59814,0.59526,0.60652,0.58871,0.59874,0.57805
391,0.66405,0.63484,0.63547,0.63131,0.6312,0.62741,0.622,0.61881,0.62958,0.61184,0.62136,0.59975
392,0.68795,0.65903,0.65966,0.65593,0.65539,0.65097,0.64574,0.64242,0.65257,0.63493,0.64357,0.62178
393,0.71262,0.6832,0.68489,0.68015,0.68003,0.67498,0.66998,0.66605,0.67646,0.65868,0.66682,0.64425
394,0.73698,0.70831,0.70911,0.70523,0.70487,0.69995,0.69464,0.6908,0.70042,0.68322,0.69065,0.668
395,0.76416,0.73606,0.73739,0.73232,0.7321,0.72716,0.72226,0.71803,0.72719,0.71037,0.71687,0.69421
396,0.79209,0.76493,0.76662,0.7619,0.76174,0.75639,0.75115,0.74718,0.75531,0.73916,0.74482,0.7224
397,0.81904,0.79482,0.79454,0.79126,0.7909,0.78575,0.78016,0.77618,0.78416,0.76894,0.77369,0.75244
398,0.84506,0.82085,0.82206,0.81742,0.81813,0.81222,0.80679,0.80313,0.81102,0.79578,0.8006,0.78066
399,0.87105,0.84896,0.85228,0.84788,0.84702,0.84122,0.83717,0.83389,0.83944,0.82697,0.82997,0.8107
400,0.89806,0.88284,0.88388,0.88076,0.88009,0.87613,0.87057,0.86729,0.87086,0.86035,0.86156,0.84313
401,0.92644,0.91115,0.91503,0.90983,0.90985,0.90472,0.90145,0.89762,0.90128,0.89167,0.89325,0.87711
402,0.94881,0.94054,0.94376,0.93916,0.93874,0.93535,0.93179,0.92797,0.92968,0.92332,0.92203,0.90864
403,0.97252,0.9688,0.97305,0.97006,0.96825,0.96528,0.96303,0.95813,0.95858,0.95528,0.95177,0.94206
404,0.9894,0.98675,0.99095,0.98791,0.98899,0.98431,0.98186,0.98013,0.9797,0.97653,0.97437,0.96636
405,0.99669,0.99325,0.99709,0.99532,0.99372,0.9923,0.99516,0.99014,0.99154,0.9893,0.98743,0.98314
406,0.99622,1,0.99809,1,0.99866,1,0.99827,1,0.99616,0.99678,0.99419,0.99134
407,1,0.99419,1,0.99758,1,0.99892,1,0.99677,1,1,1,1
408,0.98309,0.97946,0.98438,0.98212,0.98428,0.98734,0.98644,0.98765,0.98678,0.98837,0.98865,0.99092
409,0.96598,0.95822,0.96387,0.96511,0.96491,0.96712,0.96678,0.96879,0.96983,0.97199,0.97321,0.97606
410,0.94112,0.92834,0.93499,0.93249,0.93592,0.93433,0.93733,0.93954,0.94327,0.94242,0.94761,0.94798
411,0.9091,0.89167,0.89662,0.89592,0.89947,0.90148,0.90144,0.90415,0.91045,0.90804,0.91525,0.91504
412,0.8723,0.84904,0.85279,0.85355,0.85715,0.85715,0.85965,0.86161,0.86966,0.86493,0.87603,0.87311
413,0.8325,0.80586,0.81222,0.81086,0.81489,0.81378,0.8159,0.81805,0.82777,0.82208,0.8334,0.82996
414,0.78852,0.76101,0.76507,0.76486,0.76875,0.76834,0.77028,0.77191,0.78221,0.77579,0.788,0.78258
415,0.74502,0.71598,0.7205,0.7205,0.7243,0.72375,0.72544,0.72732,0.73678,0.73119,0.74213,0.73589
416,0.69954,0.67058,0.67495,0.67418,0.67798,0.67787,0.67891,0.6807,0.68964,0.6841,0.69464,0.68758
417,0.65342,0.62415,0.62747,0.62737,0.63064,0.63119,0.63184,0.63391,0.64259,0.63691,0.6474,0.64021
418,0.60866,0.57976,0.58344,0.58364,0.5867,0.58695,0.58773,0.58984,0.59738,0.5929,0.60193,0.5949
419,0.56509,0.5367,0.54005,0.54018,0.54373,0.54419,0.54503,0.54717,0.55397,0.54989,0.55842,0.55184
420,0.52232,0.49505,0.49774,0.49818,0.50171,0.50257,0.5032,0.50557,0.51145,0.50803,0.51601,0.50989
421,0.48152,0.45517,0.45794,0.45823,0.46177,0.46292,0.46353,0.46581,0.47118,0.46832,0.47563,0.47024
422,0.4449,0.41955,0.42228,0.42276,0.42623,0.42749,0.42823,0.43061,0.43553,0.43321,0.43995,0.43519
423,0.41053,0.38602,0.38847,0.38907,0.39254,0.39386,0.39459,0.39703,0.4017,0.39951,0.40633,0.40212
424,0.37843,0.35502,0.35731,0.35803,0.36132,0.36273,0.36348,0.36603,0.37009,0.36828,0.37485,0.37133
425,0.34824,0.32601,0.32795,0.32866,0.33203,0.33358,0.3341,0.33669,0.34059,0.33889,0.34536,0.34243
426,0.32141,0.29991,0.30173,0.3025,0.30562,0.30729,0.30786,0.31031,0.31408,0.31235,0.31894,0.31659
